0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.017354105981350898e+00,-3.709695540383768364e+00,1.999371061960568685e-01,-9.256031541364406062e-03,-7.565492827500942818e-03,2.748492340781058703e-03
3.123086467786491127e+00,2.908136766308042631e-01,-4.517148888349429292e-01,-2.044922251816776171e-02,-2.146807402114039864e-02,2.540478664453874828e-03
3.782268751468402357e+00,4.004483341362472970e+00,-1.013338241748336976e+00,-2.628216316226454283e-02,-3.488342974121311918e-02,9.612503467940503726e-04
1.857387830592177380e+00,-1.307255056205447463e+00,-6.866865827125656629e-02,-2.789821964068783106e-02,-4.645690973240535621e-02,2.757993708471665265e-03
-3.708571737612158969e+00,-5.769058139996476875e-01,-8.116833540137626812e-01,-4.190004225008183564e-02,-4.846941783048631242e-02,4.258513201876042154e-03
5.172471587363638434e-01,-4.120849612017714492e+00,-6.349449369027879708e-01,-3.238636246106002536e-02,-6.146634961412913295e-02,2.171932973737274956e-03
-5.171159793176929753e+00,1.819245748382148253e+00,-7.733667254652174528e-01,-1.720050215807975361e-02,-6.960197608130191949e-02,2.612659940229772760e-03
-2.731035380389558398e+00,-2.539637598563984078e-01,-4.646645912741464990e-02,-2.152291043601231579e-02,-7.370096245803267609e-02,4.200202532113917267e-03
-7.232977607274049703e+00,1.136174858046172798e+00,-7.291301238498866244e-01,-1.007962400130061990e-02,-6.073826050085854439e-02,6.298598947384216953e-03
-1.946721986341367838e+00,3.944149119278443916e+00,-1.058602829038100435e+00,1.968868126156785026e-03,-6.368987991436664275e-02,7.583253770287935736e-03
-2.447287514134560915e+00,1.416422258895236208e+00,-5.771629228224728347e-01,6.530720459443129650e-03,-5.986012150708493879e-02,4.766989803792762506e-03
-3.207243271740574109e+00,-1.372178782511077610e+00,3.050994467270415900e-01,1.956061519323343961e-02,-7.276617054028938769e-02,8.034220268275032301e-03
1.648920164436408875e+00,-5.820142322285910552e+00,8.206528789640286092e-01,2.107465887357056616e-02,-7.133393931029302637e-02,7.174064059334295251e-03
-4.952692131783247298e-01,-4.377669476893712996e+00,9.551797735814309132e-01,2.192737934698598540e-02,-5.880430420323346646e-02,8.833768166680168454e-03
-1.494517766072657849e+00,-2.137173061778940397e+00,2.308220754000789299e-01,3.007172655012985141e-02,-7.064145101012898886e-02,1.121290993978906955e-02
-4.223680581201506357e+00,2.410121512264141952e+00,-2.169200925276255632e-01,3.549380719616355984e-02,-7.137571378549098511e-02,1.123828807230777167e-02
-8.158402198256416327e+00,-6.230391518013767005e-01,-1.172853712354271716e+00,3.997448146718080020e-02,-5.774703991299167533e-02,1.170373087556475337e-02
-1.097011976410503031e+01,-2.158748050936787344e-01,-1.891987216526917592e+00,4.244380802545498488e-02,-7.306540434047494037e-02,1.071375304708416937e-02
-1.179511264110468360e+01,-2.224833671080773900e+00,-1.994691129735190582e+00,4.203798702106235907e-02,-6.221289197565552792e-02,8.682224231245131221e-03
-1.037519897996896390e+01,1.412793805742017295e+00,-2.791772220413205829e+00,2.852406212759524967e-02,-6.309208576650486566e-02,7.960601756075007598e-03
-1.057378531943305688e+01,-3.572106164057170741e+00,-3.346887878169805930e+00,1.762154076326408192e-02,-6.182352443526644564e-02,7.246651681570523765e-03
-1.352056831061492304e+01,-3.746673559226301631e+00,-3.803411559532549724e+00,2.017996435255624277e-02,-6.287249323215381158e-02,1.015193725263740382e-02
-1.933196288360322157e+01,-1.709171469090175588e+00,-3.191412330640821082e+00,1.672712439925688743e-02,-6.112030477797734257e-02,1.010149028820892490e-02
-2.394908301426636754e+01,1.936472386302274362e+00,-2.262140770019054337e+00,7.705443786634749714e-03,-7.246377703730234876e-02,8.277786948249448232e-03
-2.973450825192065494e+01,6.092907912914547808e+00,-2.708799163097650897e+00,2.036853850077714745e-02,-8.800056231044627031e-02,8.407250325950637801e-03
-2.795970369115334009e+01,4.943386960326950685e+00,-3.063411022647320792e+00,2.141932011096292499e-02,-7.916954469989008480e-02,6.547653813729676156e-03
-2.939505841277636122e+01,1.588492907785980179e+00,-2.381035671882017368e+00,7.817773934591480678e-03,-6.753493007063611497e-02,9.782626449223126575e-03
-2.781755060833658533e+01,6.536998861456140730e+00,-2.186742005131539379e+00,-4.234966240241418503e-03,-7.472699688884611169e-02,1.096598664459814965e-02
-2.193079282631820703e+01,8.620364983069876530e+00,-2.816021190994461243e+00,2.367064229309122358e-03,-8.683722411412625464e-02,1.077987886695579503e-02
-1.624729590217491904e+01,9.168351986155860445e+00,-3.398336556431486688e+00,1.435091652849664404e-03,-8.915864528263195421e-02,1.187196026216238640e-02
-2.029620557889778354e+01,1.003042206185426721e+01,-2.630084315046874011e+00,1.492280028057761665e-02,-7.724942557799026333e-02,1.458141635667604616e-02
-1.622523200428491919e+01,1.030941350342456708e+01,-2.450617128475943485e+00,1.341449720888258923e-02,-6.295015957479314916e-02,1.292828571330225176e-02
-2.072935420969667319e+01,6.389026779439236137e+00,-2.127103302997619849e+00,2.083689531259928784e-02,-7.658044251622539433e-02,1.148644419516973991e-02
-2.273038864787500657e+01,7.263660816426872557e+00,-1.503196112567038112e+00,1.189489240681827764e-02,-8.289789411183977330e-02,1.321462223112150614e-02
-1.981422759672728873e+01,8.932522834243219023e+00,-1.703552439979565625e+00,1.780912604845573399e-02,-6.988270601380540403e-02,1.064743207467297621e-02
-1.511452252379293171e+01,8.797908551509364017e+00,-2.479194216660362216e+00,2.685320992964043002e-02,-5.520012714806277893e-02,1.360355733287393898e-02
-1.394977063430756559e+01,1.336788506681061861e+01,-2.554549989317455694e+00,1.144408753934676379e-02,-5.172496950618493683e-02,1.328765028993800917e-02
-1.390485286837069978e+01,1.517468332701342781e+01,-3.347868182821586824e+00,1.047145116007952570e-02,-4.217361625275590359e-02,1.544216108425672598e-02
-1.462016940551770361e+01,9.486533889046919299e+00,-3.851268090447145021e+00,-1.991133991799450692e-03,-5.158358927305362746e-02,1.600183570911889105e-02
-1.670096013318983807e+01,4.986761989710906562e+00,-2.860234318324672120e+00,1.212830461479301805e-02,-5.053999786511773756e-02,1.263523570044959576e-02
-1.453227416744833889e+01,5.249466116981938768e+00,-3.784395220407408722e+00,2.547899978777388302e-02,-5.019025721987582095e-02,1.445219877645788006e-02
-1.035550530597693886e+01,4.220354539543089700e+00,-4.058765458740142940e+00,1.361340676136418154e-02,-4.374507697209105428e-02,1.322090746653974483e-02
-1.037142266602712937e+01,3.350932219492150477e+00,-3.187928301637239947e+00,2.929057614781980373e-02,-4.896756990608911592e-02,1.305109931539324281e-02
-1.608313606345990721e+01,2.123351904071971941e+00,-3.313956244496112369e+00,1.721520218213976744e-02,-5.658564906707522213e-02,1.280071775021365994e-02
-1.296383063838379357e+01,3.631783622533745426e+00,-3.929052121221612737e+00,2.363698133577596394e-02,-4.108717625355626929e-02,1.303307940049613575e-02
-1.830470416807416711e+01,5.836451039881179526e+00,-4.339564374653247292e+00,3.783605503030008921e-02,-4.758802125185340737e-02,1.431718335387225163e-02
-1.801593336507486853e+01,2.136834149066220156e+00,-4.471906766658996446e+00,5.157917956436436357e-02,-3.998584741562059147e-02,1.222050819431685052e-02
-1.881021605295162757e+01,2.811167304544063050e+00,-4.739094588584412016e+00,6.323702618496697403e-02,-5.418128437690112459e-02,1.159322526768638215e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
